Symbol	TCGA-44-2657-11	TCGA-50-5939-11	TCGA-55-6979-11	TCGA-55-6970-11	TCGA-55-6984-11	TCGA-44-6777-11	TCGA-44-6146-11	TCGA-44-3396-11
LCE1C	0	0	0	0	0	0	1	0
GAL3ST4	423	258	190	359	319	373	414	776
DYNC1H1	12722	18383	9040	13124	20789	13636	15377	40113
SLC6A17	6	7	1	2	2	2	1	27
IFNL3	0	0	0	0	0	0	0	0
PCBP2	12645	8319	6819	6968	17093	7904	7081	17549
ZGPAT	341	187	132	184	294	140	174	484
SLC25A29	1784	1040	1249	1245	3080	619	1103	2260
PGAP1	385	1264	325	590	1439	483	988	1771
SRC	2880	2044	1894	1718	5094	1916	2103	4557
ZNF679	0	0	0	0	0	0	0	0
ZNF682	224	187	147	234	521	102	201	241
OR8B8	0	0	0	0	0	0	0	0
ZNF772	482	225	99	167	442	224	160	514
ZNF257	39	54	36	61	104	33	18	86
PCNXL3	3413	2113	1409	1477	3657	1951	2171	6036
ADAM32	11	10	10	12	33	0	13	26
ACSL5	5181	3587	2679	4111	5063	4035	3356	7403
LRRC8B	978	1018	633	856	1523	778	797	2590
ABCB8	1495	927	719	798	2023	948	872	2559
HIST1H3J	5	0	0	0	1	0	0	1
SND1	9658	6093	5399	4791	9456	6408	5202	15320
ZNF785	298	232	113	228	424	166	275	391
SULT1A2	294	163	207	190	740	249	236	412
NEK5	162	58	83	109	1060	137	65	573
PSMD12	1892	1777	1207	1486	3498	1512	1354	3685
MAGEA6	0	0	0	0	0	0	0	1
GPR123	26	5	5	5	110	37	9	58
PIWIL2	13	14	1	13	14	2	16	38
NOL4L	1335	1955	713	906	1647	934	1049	2715
CYSRT1	20	10	17	20	56	25	20	44
SLC22A4	209	69	73	77	786	121	57	839
ZSCAN5B	1	0	0	2	4	0	2	3
ENTPD4	1785	1435	1061	1491	2534	1109	1386	2909
C1D	612	603	369	572	1381	464	454	1085
TBC1D9B	6784	6136	3158	4127	7991	4872	4056	14647
OR1J2	0	0	1	0	0	0	0	0
HIST1H4J	1	1	3	0	2	1	1	3
SLC2A7	0	1	1	1	2	2	1	4
FAM110D	161	814	92	79	155	168	213	809
SERPINA1	69103	46261	35126	28948	62334	41431	22297	95612
TPSB2	3981	3632	240	1921	3985	2927	1531	5745
KANK2	7407	13777	4043	7589	16496	9166	10447	20135
C6orf141	29	19	41	42	154	14	28	47
OR8D2	0	0	0	0	0	0	0	0
GTF2E2	1027	535	548	601	1150	607	508	1484
IL27	20	15	26	15	28	16	5	33
GUCA2A	29	28	2	9	31	5	11	30
RAD54B	43	30	13	39	53	37	36	51
ZNF165	166	208	151	184	460	56	105	196
SYNGAP1	705	788	296	616	1194	448	669	1609
FITM2	1170	906	389	656	1369	750	672	1364
BLM	251	49	91	80	102	72	54	200
ZNF720	537	556	389	532	976	397	529	972
OR10D3	0	0	0	0	0	0	0	0
DDI2	1684	1554	1246	1403	2790	1194	1623	2803
SVIL	3221	5591	2507	2386	7065	3914	4324	11582
TRIM33	1505	2111	1405	1867	3377	1204	1742	3526
LRP10	15054	11436	6449	8050	19942	10503	9320	28923
PELI1	1387	2935	2554	2124	3298	815	1816	5484
ZNF655	2333	2195	1662	2483	5046	1383	2070	3889
MRPL21	785	480	283	406	1224	495	411	1065
LYPD2	42	6	2	19	6	16	3	24
UAP1L1	1017	484	415	528	962	550	520	1176
ZNF98	11	7	0	7	15	3	0	9
FBXL22	40	41	14	18	43	51	21	69
ZNF786	340	148	77	111	289	186	147	444
ZNF517	409	313	204	243	723	279	330	746
S100A7L2	0	0	0	0	0	0	0	0
ZNF675	318	165	125	194	671	218	201	394
SLC22A5	577	501	295	533	1306	449	484	1119
OR8S1	3	1	1	0	7	0	2	5
DACT3	435	714	96	313	484	520	387	995
ADARB1	2179	4690	972	2603	3778	2489	4175	7147
ZNF860	85	75	32	76	157	50	58	102
HTT	6346	5718	3391	4315	9137	4394	4712	12969
OR6N1	0	0	1	0	0	1	0	1
C5AR1	3477	5769	4001	3208	5676	2788	3136	10615
DIO3	27	35	12	12	18	57	42	80
CYP2B6	1	0	0	0	9	2	0	9
HIST1H3D	5	1	3	8	5	1	2	8
DCHS2	13	68	15	23	21	20	14	59
VEPH1	2573	3539	1865	2583	7177	3507	1912	3557
FABP12	1	1	2	2	5	0	5	1
SHPK	210	99	92	84	220	122	109	229
OR51D1	0	0	0	0	0	0	0	0
IPP	361	357	229	395	696	280	296	732
OPALIN	0	0	0	0	0	0	0	0
OR13G1	0	0	0	0	0	0	0	0
MAP3K5	1787	1590	1200	1564	2252	1228	1172	4330
OGDHL	30	3	1	0	8	7	3	29
CYP2F1	180	6	22	36	342	127	0	638
GSTK1	5695	3323	2633	3312	6481	3084	2916	8266
HNRNPAB	4084	2685	1942	2198	4089	2764	1960	6315
OR2L5	0	0	0	0	0	0	0	0
STMN3	1261	700	315	531	557	690	593	1714
PDGFA	1980	2214	987	1221	4456	1345	1774	4080
GYPE	124	165	117	132	344	94	174	192
COL13A1	328	637	231	522	1022	427	808	1562
SPN	5111	4152	3138	3165	6746	4979	3245	12182
ZNF695	6	3	3	1	6	0	1	1
PCDHB11	98	145	43	89	128	125	136	246
ZNF628	380	273	204	145	512	223	247	657
GALP	0	0	0	0	0	0	0	0
SLC2A10	612	951	280	657	768	521	616	1624
ZNF665	103	97	70	112	260	75	105	167
RPF2	621	582	431	538	1083	520	444	1531
SLC28A3	71	11	226	79	61	118	12	164
FAM177B	55	7	18	25	27	22	10	32
MIB2	1062	841	471	820	1882	636	767	2051
OR6Y1	0	0	0	0	0	0	0	0
MYO5A	1554	1833	1563	1802	2692	1192	1615	4248
C5orf56	499	290	295	567	879	270	347	596
GZMM	398	67	83	122	125	193	147	387
ATG7	1609	1104	1209	1116	1820	950	787	3111
SIPA1L1	2816	2567	1771	1956	4127	1681	2299	5688
TTC30A	312	365	157	296	956	297	314	1155
SSPO	69	66	21	69	75	26	68	173
ELANE	34	9	5	5	16	27	11	25
RAB40C	1750	1054	777	754	2573	1103	1239	3274
PIGN	854	964	600	726	1405	665	726	1766
COL4A6	125	218	36	109	253	88	76	427
ZNF624	165	134	75	127	307	151	156	303
HHLA3	213	139	102	136	229	112	107	304
HOXA4	116	150	29	62	144	168	105	174
TOPORS	860	1094	811	976	1698	766	945	1877
BCO2	70	63	15	89	293	45	55	241
KCNMB2	15	11	8	22	148	14	24	92
ENTPD6	3182	1794	1288	1840	4066	1544	1694	4165
DMBX1	1	2	2	0	3	0	0	1
OR11L1	0	0	0	0	0	0	0	0
ENPP1	139	142	52	123	114	127	112	374
ATP11AUN	0	1	0	0	2	3	0	2
CCDC154	6	11	6	27	36	9	18	23
FAR1	1810	2120	1420	2366	4081	1498	2019	4051
C5orf42	545	680	596	696	1214	441	715	1623
ZNF841	271	257	194	380	554	170	275	519
MFAP5	162	494	91	93	115	390	343	156
MYH6	0	0	0	0	0	1	0	0
ZNF615	304	358	165	336	526	276	341	665
CXorf40A	440	248	203	225	525	276	256	600
CDC42SE1	5284	4442	2734	4218	5885	2966	4106	9160
MPEG1	5185	3661	3050	3858	5272	3249	3178	7295
SERPINB2	23	22	9	25	38	5	6	430
DPP4	4038	1433	1919	1783	3654	1808	1919	2567
SERPINB13	1	0	0	3	2	1	0	25
PDCD1LG2	611	389	367	474	484	266	265	885
ZNF433	154	144	70	128	326	110	125	214
CCER1	0	0	0	0	0	0	0	0
DNAH10	309	127	120	112	1503	243	79	1739
SLC22A24	0	0	0	0	0	0	0	0
KRTAP26-1	0	0	0	0	0	0	0	1
SPTAN1	16673	23927	9447	15061	25379	17121	17579	48841
NMB	243	143	133	85	450	136	97	491
PARVA	3080	4481	1727	2983	6350	3515	3626	9273
KLHL14	226	65	13	26	25	29	26	85
OR6C74	0	0	0	0	0	0	0	0
FAM114A1	1582	1938	837	1435	2775	1629	1587	3686
RPE	975	817	477	806	1448	758	662	1662
ZNF460	53	65	77	64	101	22	52	178
CR1L	15	2	10	11	16	7	6	24
PHF2	2712	3341	1409	2212	4429	2093	3207	7133
RPS26	5874	1310	2503	2756	2812	1292	2277	2718
C14orf178	1	0	2	1	5	1	1	2
SCGB1D4	0	0	0	0	0	0	0	0
PSAP	111854	93902	91351	81676	145326	88052	61916	232300
S100A10	14433	15196	11163	12781	53698	13042	11474	31888
CFAP43	279	69	188	134	2415	246	61	1672
LHFPL5	0	0	1	0	0	0	0	0
RPL37A	26444	14599	11668	11799	30556	14804	11072	27121
HOXC6	52	65	4	11	9	20	30	130
TXNRD3	341	351	250	283	698	255	259	676
CFD	2115	4920	2200	1667	12795	5991	3785	7820
C9orf173	3	6	4	9	14	3	1	13
MAP1LC3C	165	194	135	226	263	85	130	454
MCMBP	2563	2439	1305	1944	3870	2063	2138	5491
EME2	225	223	173	255	411	96	222	374
KLHDC1	112	156	115	149	304	77	168	242
ZNF81	170	187	85	165	254	115	191	359
TAF13	870	933	563	880	2061	808	724	1405
ZNF780A	503	364	212	368	746	403	432	797
ATAD3A	690	315	194	238	652	322	339	966
OR5B17	0	0	0	0	0	0	0	0
OR52M1	0	0	0	0	0	0	0	0
FAM118B	1316	905	584	867	1345	846	716	1797
ZNF461	167	149	91	183	363	127	160	299
CCDC180	85	32	44	95	254	21	60	99
SLC9A8	1428	1175	723	977	2006	753	898	2888
OCLN	1199	1416	1054	1209	3406	1160	1732	2839
C4orf22	46	4	14	7	177	22	3	156
HIST4H4	24	19	12	21	56	18	25	53
CYP2A13	14	2	8	2	37	9	0	60
ZNF181	429	464	255	442	932	276	410	711
OR8G1	0	0	0	0	0	0	0	0
FAM212B	659	798	341	596	969	580	561	1736
ZNF44	559	427	285	488	1131	347	487	831
GPAA1	5117	3019	1929	1969	5964	3047	2399	6969
ADAMTSL2	1244	2056	386	670	778	1123	1057	4001
SGTB	518	472	350	684	984	434	518	1112
ZNF790	180	196	112	152	338	114	151	255
PRB3	0	1	2	4	2	5	1	3
FAM49A	1728	1830	1120	2050	1837	1146	1262	3936
MYO1C	13436	17850	6949	10442	27347	14623	15371	35916
MDS2	22	5	9	13	22	9	7	26
NKIRAS1	358	439	237	375	958	340	271	651
OR1S2	0	0	0	0	0	0	0	0
UGT2B17	20	3	6	3	126	11	6	23
MEIG1	20	3	3	5	38	9	4	35
SLC22A12	0	0	0	0	1	0	0	0
KIF13B	2671	3086	1902	2237	4991	2425	2788	7795
NRAP	20	2	0	11	3	5	0	10
ADH5	5618	4866	2755	3871	9133	4474	4373	9897
SLC22A6	0	0	0	0	0	0	0	0
HIST1H2BK	686	412	335	241	617	396	361	827
TEAD4	547	713	231	429	610	511	485	1236
SPG7	2451	1657	1191	1657	3530	1345	1631	3404
HRNR	9	1	6	7	11	5	3	10
IFNA1	0	0	1	0	2	0	0	0
HES5	2	4	3	3	4	8	3	14
ZNF677	191	509	147	407	522	251	523	959
ERO1L	2099	1731	1573	1921	3829	1768	1598	4775
ZNF823	201	136	64	175	382	168	172	278
ZNF311	86	61	25	77	156	64	74	128
ZNF347	418	555	252	496	823	366	509	926
OR5H2	0	0	0	0	0	0	0	1
PLCG2	4199	1768	1053	1602	1491	1357	1015	4052
FCHSD1	826	314	361	437	966	327	478	1004
ZNF71	423	327	230	216	514	247	339	810
AADACL2	13	4	1	1	3	5	3	7
S100A6	33219	25405	22291	19340	87645	28414	23974	71986
RPL12	26270	11107	10523	9575	21595	11510	7529	23883
DNM3	409	587	242	530	500	283	331	1037
ZNF121	664	641	508	755	1334	402	628	1370
MPZL1	4614	3537	2637	3390	7856	4022	3917	8901
VPS13A	1198	1777	1092	1478	3672	979	1658	3315
MBP	4157	2777	1896	2926	4806	2832	3090	7207
ELOVL2	14	42	12	7	7	22	48	33
GOLGA6L9	65	38	137	77	346	49	122	154
LEKR1	21	31	20	11	95	5	17	98
C1orf122	1211	571	402	412	1527	761	409	1687
CLEC9A	96	23	34	68	90	14	45	96
KEL	154	0	30	27	16	10	9	41
NOL8	1188	835	608	879	1444	808	826	1633
IRAK4	921	579	458	835	1209	497	615	1319
CCDC151	123	22	37	36	611	102	15	530
DLGAP2	15	2	5	6	27	14	13	32
MRPL42	1431	1238	912	1307	2647	1049	1120	2316
ENTPD7	279	286	154	210	366	191	194	776
FCGR1B	71	85	94	49	160	78	29	202
SPANXA1	0	0	0	0	0	0	0	0
ZNF335	1310	685	542	750	1261	525	733	1804
ZNF560	2	0	0	0	0	0	0	5
TUBA3C	0	0	0	0	0	2	0	0
RPS4X	63847	22197	26916	27648	63839	34786	17768	68001
ZNF273	184	104	109	111	542	50	90	349
ZNF84	756	806	530	887	1969	560	864	1460
MAK16	586	623	301	550	997	384	475	1294
ZNF667	86	87	28	96	121	65	81	131
AVPR1B	1	3	1	0	1	0	0	1
SIRPA	5932	6029	4109	3595	7222	5122	3442	14339
DSCR8	0	0	0	0	1	0	0	0
GRK6	3563	1336	1298	1133	2257	1324	1336	4052
PRIM1	291	172	98	177	235	146	167	318
5-Mar	1227	1235	899	1130	2626	980	1118	2468
POTEH	0	0	0	0	0	0	0	1
AKR1B10	67	2	0	10	4	4	2	10
SULT1C4	276	398	116	441	303	269	317	960
CYP2A7	3	1	2	1	33	3	4	8
ZBTB14	832	575	329	511	1060	535	547	1191
KRTAP9-9	0	0	0	0	0	0	0	0
CD2AP	1995	2542	1777	2349	5406	2017	2781	4844
NUP62CL	25	10	16	22	120	29	25	105
SFI1	968	454	456	673	1354	409	608	1463
KRTAP4-6	0	0	0	0	0	0	0	0
TMPRSS11F	0	0	1	0	1	0	0	0
ZNF649	302	371	138	240	405	190	281	730
ADH4	4	3	3	2	0	4	1	4
OR2T6	0	0	0	0	0	0	0	0
ZNF248	445	510	257	504	863	283	497	715
CHSY3	123	183	58	103	354	199	117	314
TOR4A	2398	1493	833	914	2523	1678	1036	4048
LPAR1	1248	812	585	667	1308	797	1093	2963
MB	36	7	11	8	50	18	3	145
OR2L3	0	0	0	0	0	0	0	0
DEFB107B	0	0	0	0	0	0	0	0
HIBCH	814	556	527	762	1692	560	592	1391
ZNF544	807	457	337	539	1293	408	557	1246
TMEM229B	560	224	197	361	424	315	238	688
SOWAHC	883	1032	812	1037	3470	1005	1006	2249
ZNF770	756	993	459	774	1225	607	863	1725
NPIPB6	2	0	0	1	6	0	1	3
HMGN5	127	218	201	183	493	154	207	421
MIER1	1691	2158	1291	2126	3545	1565	1739	3995
MAN1A2	1695	2418	1107	1766	2877	1515	1893	4446
SVIP	993	1111	588	1036	1865	754	738	1923
ZNF251	392	312	258	335	718	217	445	724
DDRGK1	2847	1983	1653	1510	4682	2305	1484	4646
FAM47C	0	0	1	0	3	0	1	0
TFDP1	2763	2049	963	1532	2720	1599	1553	4275
CLEC4C	21	5	6	11	10	6	7	8
ZNF607	307	196	87	175	437	141	148	356
BPIFA1	382	55	63	2	106	192	0	2036
ZNF334	166	174	176	228	456	56	184	299
HSD17B11	4772	4160	3366	4358	14375	4372	3979	8207
SZT2	2088	1997	1104	1604	2682	1164	1719	3806
SULT1C2	511	156	267	347	243	191	135	186
ZXDA	188	174	89	120	252	126	145	357
RPS6KL1	80	51	38	43	217	78	45	217
CACNA1E	12	3	9	4	2	6	3	19
QRICH1	3086	2490	1480	1980	4102	1908	2229	5507
FKBP1C	68	13	43	28	46	35	57	58
DDX42	4297	3967	2382	3561	6829	3191	3844	9253
RPL23A	18443	8811	6903	7808	16772	9203	6724	18515
SLC29A3	1026	490	857	608	1034	605	449	1280
STYX	918	761	552	735	1405	731	723	1575
UBL5	3968	2270	1871	2137	5851	2279	1692	4871
HELZ	2030	2465	1542	2247	3231	1376	2163	4126
TMEM116	754	587	365	574	1266	427	514	765
KRTAP4-5	0	0	0	0	0	0	0	0
UCKL1	1062	685	571	567	1432	611	756	1849
OR5B21	0	0	0	0	0	0	0	0
CARD11	2106	157	328	624	302	379	373	942
ZNF485	87	30	28	30	96	45	33	107
PEG3	190	412	92	295	460	186	325	558
SDAD1	978	787	492	739	1241	706	796	1927
ZKSCAN8	1219	1203	741	1166	1890	848	1246	2423
FAM109A	1075	851	594	612	2878	636	739	1963
HYLS1	147	69	42	76	226	106	76	146
MYL4	20	13	7	15	53	18	10	35
ZNF442	113	107	52	68	128	83	66	144
ZNF813	264	220	173	195	511	185	233	437
HOXC4	60	30	4	20	49	37	36	82
DCAF12L2	0	0	0	0	0	1	0	1
PIM3	5692	4605	3798	2025	5132	2654	3184	8647
ASNA1	2945	1768	1209	1375	3322	2080	1548	4478
ASPH	7729	7299	5342	6086	12126	5819	6890	13308
SPRED2	2030	2574	1086	1738	3737	1568	2634	6378
WWP2	4830	4213	2916	3003	7866	3527	3221	9541
GFPT1	3285	3045	1917	2704	5461	2561	2889	6201
UVRAG	1775	1441	984	1296	2007	1060	1173	2945
KRTAP13-1	0	0	0	0	0	0	0	0
ZNF26	449	317	240	352	823	210	324	721
TMEM207	0	0	0	0	3	0	0	0
ITSN2	3200	3592	2197	3314	5380	2097	2765	7071
NTRK1	71	32	21	52	54	37	62	59
MGEA5	4872	3815	3254	4726	9454	3007	4383	9165
MT1F	210	81	90	83	291	104	136	557
TCAF1	606	945	421	742	1288	654	833	1831
ZNF69	131	145	135	155	511	123	180	263
TXNRD1	5214	3764	3031	3380	5153	3653	2922	9803
NRARP	270	565	115	86	372	255	275	264
ZNF583	174	226	84	207	351	153	189	378
KRTAP4-1	0	0	0	0	0	0	0	0
CCT8L2	0	0	0	0	0	0	0	0
ZNF568	287	238	144	253	527	156	264	502
ZXDB	569	687	380	507	915	416	589	1251
ZNF480	479	429	245	419	797	368	421	712
ZNF587	391	335	274	416	695	221	396	726
TPM2	3033	5054	898	1945	3012	5671	1808	8993
RTP2	2	0	0	0	0	0	0	1
SH3BGRL2	1491	2207	1184	1590	3938	1858	2012	5123
ZNF808	411	421	316	397	840	271	364	740
ANKRD35	141	148	52	92	220	124	126	293
B3GNT6	6	9	3	1	18	29	1	44
YTHDF2	3265	3067	2216	2315	5564	2333	2061	5635
TMA16	508	402	337	396	711	379	308	894
HLA-DRB5	66870	8815	11476	19266	22017	33866	6774	102944
ATL1	305	435	193	236	690	362	321	873
CNGA1	7	13	15	12	42	3	10	24
MAFK	1507	3240	1171	1599	3137	1310	2064	5954
C1orf228	222	69	112	62	206	83	46	362
ZNF43	567	383	286	358	852	350	485	792
GPN1	1486	855	689	899	1960	926	828	2118
PLN	134	630	83	218	344	924	113	975
C2CD4A	28	16	24	8	19	11	6	35
ZNF28	464	421	302	400	906	333	403	917
ITGBL1	1244	2401	379	1012	507	739	497	3219
ZNF511	516	273	200	226	707	291	255	661
ZNF627	699	458	260	492	1006	464	437	1142
KCNRG	55	14	28	24	252	22	15	151
WDHD1	281	176	112	142	270	141	148	371
ZNF789	268	165	151	241	452	110	234	339
CTNND1	11382	16102	8012	12731	20956	11168	14084	34916
DDX39B	2070	1503	1600	2807	4492	746	2084	2923
SLC34A3	1	4	7	8	8	1	9	12
RD3	5	10	0	3	6	5	11	52
SPANXC	0	0	0	0	0	0	0	0
SH2D1B	57	22	25	182	89	120	46	113
ARC	420	1020	606	157	316	202	291	1298
NUDT16	2145	2027	1485	1990	3444	1684	1900	8588
TLK1	2052	1690	1095	1456	3004	1401	1578	3393
LRBA	2979	2778	2083	2530	5110	2301	2757	7557
ZNF536	7	8	9	14	15	16	46	68
MMP17	83	91	27	26	49	85	31	203
OR2M2	0	0	0	0	0	0	0	0
BAZ1A	2128	1749	1622	2148	3088	1186	1441	4646
AKR1C4	1	2	1	2	6	1	0	6
COPS8	1574	1362	721	1099	2443	1192	1052	2640
CCDC69	7084	4781	2007	3561	5087	4719	3419	9550
MDM4	1820	893	1006	1497	2503	597	1189	1706
RYR2	161	354	158	503	514	188	425	645
ZNF534	2	2	15	8	4	2	8	5
KLHL9	1653	1855	906	1606	2793	1400	1342	4084
FAM3D	109	90	4	89	80	95	55	378
NCOA6	2261	2560	1576	1869	3767	1672	2344	5202
STK39	1286	870	522	597	1344	820	564	1518
TAT	16	9	11	7	24	2	3	46
OR8B4	0	0	0	0	0	0	0	0
C6orf89	5505	5491	3142	4371	8445	4033	4641	10880
CALM1	19279	18916	10105	14768	37531	18508	15359	42595
LPA	5	7	2	12	7	1	6	11
FAM19A2	59	105	16	45	139	41	50	103
OR10G6	0	0	0	0	0	0	0	0
TTC37	2471	3186	1633	2629	4383	1994	2569	6452
TUSC1	409	694	325	321	1022	485	471	1135
MAGEA1	0	0	0	2	0	0	0	0
PAPSS2	7481	8711	4033	7893	18674	6428	7241	19454
SLC9A6	1083	1051	604	833	1865	920	938	2332
FAN1	522	495	274	443	876	361	496	990
ABCA4	63	40	21	48	70	91	31	137
EIF1AY	1	599	0	0	1	0	510	0
MT-ND6	39641	55387	79457	39161	167321	51452	43700	82865
IPO9	3390	2980	1599	2537	4646	2376	2612	6093
GPX6	0	0	0	0	0	0	0	0
CEP290	434	536	369	626	1187	316	619	1126
MT-CO2	89219	108065	100967	64783	269765	77030	70463	193137
GLMP	2183	1089	988	1064	2187	1200	786	2694
FAM179B	614	788	446	639	1518	448	669	1623
DLL1	373	1032	197	196	537	362	585	1620
ANKRD13B	110	119	51	101	143	104	131	256
ECI2	1408	1180	715	961	2936	972	902	2211
UNC13B	6808	7923	6088	6730	19216	5109	11264	15666
C19orf45	4	6	4	6	5	5	4	21
MT-CYB	97020	133710	125369	83614	328921	101135	94242	241178
LDB1	2666	2160	1273	1645	3310	1618	2159	3999
PPP1R14C	925	594	785	629	2480	701	783	1798
CTR9	2821	2489	1435	2096	3543	1880	2050	4504
SMOC1	78	64	15	45	78	73	34	151
F5	224	109	79	94	108	113	208	427
MSRB1	1335	772	522	589	1669	1107	633	2134
ZNF652	1683	1343	1098	1370	3002	1199	1341	3332
SMURF1	2033	2355	1677	1595	4097	1534	2536	6490
SLC5A3	1133	1025	562	1007	2259	878	954	1501
GPATCH3	741	363	317	344	905	406	424	961
CDC42BPB	5087	7547	3276	4091	7727	4631	5082	15793
PLXNB3	37	66	27	143	28	41	72	313
OXCT2	9	6	2	4	5	3	4	14
RPL10A	25629	11882	9865	9482	22069	11777	9705	26921
COLGALT2	266	791	151	345	293	214	384	735
EPS8L3	2	2	1	4	3	3	0	2
EGFL6	852	782	314	987	1073	1023	866	2812
MT-ND2	71334	137139	102825	63318	236411	81013	69891	180276
SYCP1	0	0	0	0	0	0	0	0
APCDD1L	2	0	1	2	5	9	1	4
RCSD1	2989	1695	1103	2014	1297	1488	1431	4591
RASSF9	624	548	478	350	2090	694	932	765
FAM169A	33	40	25	43	55	24	29	97
ZNF830	648	536	340	491	942	404	448	1146
GRIN3A	49	33	64	52	110	26	36	79
MT-ND5	95411	140358	150328	96177	354283	87887	97558	244407
CNOT7	3248	2422	1650	2629	5477	2202	2113	4869
TMEM184B	3809	3704	1659	2283	5473	3267	3091	8475
MTOR	2566	2475	1301	1805	3209	1890	2184	5699
SCAMP5	502	256	146	210	253	307	128	739
ZNF521	498	1119	184	393	441	583	545	1665
ALPK2	419	3	9	30	1	20	1	32
BRINP2	6	4	3	5	7	2	0	6
MAGEB3	0	0	0	0	0	0	0	0
LRIG2	812	559	478	800	1366	465	704	1406
MT-CO1	239527	305254	282105	200171	740817	184311	185512	579624
PNP	1789	1447	801	1245	2047	1064	1018	3177
PAX9	69	20	21	18	115	53	4	247
LRRC10	0	1	0	0	2	0	0	0
GK	698	643	630	767	1139	406	326	1934
FOXJ3	2234	2258	1418	1891	3919	1621	2399	4450
ZNF358	1640	1530	805	785	2482	1282	1026	3379
SFT2D1	1750	1292	942	1330	3184	1157	1099	2513
CD247	1293	109	259	692	447	605	364	1010
GRM3	17	21	7	13	22	12	3	23
CHAMP1	1131	972	519	725	1677	838	759	1941
INPP5F	983	669	417	564	1034	470	525	1179
ARHGAP11A	370	132	124	174	241	146	144	318
SUCNR1	272	179	288	336	662	273	281	354
HMGN2	8947	5206	3461	4319	10493	5101	3835	11734
SELM	3189	1569	856	985	3184	2310	1108	3348
UBE2J1	4912	3156	2332	2898	4620	2856	2453	6637
GJC2	145	239	40	123	153	157	196	629
OPA1	1742	1944	1133	1607	2608	1409	1504	4271
DENND4B	3323	2047	1422	1764	2702	1363	1848	4627
RYR3	33	79	27	37	90	30	108	316
ZNF277	816	621	571	647	1438	627	572	1290
MT-ND3	32243	30553	37142	25685	101513	32452	24798	63031
KTI12	413	182	107	158	502	212	186	550
DUSP27	39	24	40	10	215	29	26	75
SELT	4648	3534	2264	3338	7973	3499	2898	7940
ARHGEF15	1585	2318	592	1788	1967	1713	1838	3589
TOX	1524	573	477	504	1126	671	561	1854
CES1	7845	11787	5682	2658	20540	6308	7885	24880
CD3E	3912	352	983	1844	765	919	1092	2755
RUSC2	1531	2145	833	980	2154	1243	1726	3641
C1orf68	0	0	0	0	0	0	0	0
FICD	566	471	249	348	692	460	285	748
OSTC	2546	1413	1259	1786	3479	1485	1158	3355
R3HDM4	3477	1717	1220	1281	3144	1530	1500	5264
TSEN15	948	1007	648	926	2096	789	783	1986
LTN1	930	1307	690	1063	1961	781	1138	2160
RUNDC1	1047	940	480	797	2026	876	940	1928
CCDC152	155	155	97	174	444	117	158	283
STKLD1	25	29	22	27	76	16	27	40
GRK5	4116	4897	1753	3604	9968	2824	4325	10410
TYW1	751	527	317	413	943	440	486	1258
DCAF12	2593	1852	1432	1553	3564	1639	1911	4294
OR5D13	0	0	0	0	0	0	0	0
SFMBT2	848	547	515	672	463	360	447	1493
ASB12	15	7	2	6	18	4	11	13
PNMA5	3	1	1	8	3	1	1	7
ITPRIPL1	172	48	72	120	90	55	99	275
MT-ND4	177255	211466	214457	155869	607932	190069	182716	448449
SMC5	1268	1700	1164	1628	2872	912	1554	3578
MT-ND1	81385	110832	90962	64322	233597	75645	74719	149992
DCAF12L1	0	1	0	0	1	0	0	1
PRMT6	759	367	258	375	928	415	350	1107
SHISA4	578	479	215	377	1045	539	302	869
CIPC	1292	1018	779	978	2757	864	938	2708
CAPZA2	5466	5057	3490	5501	11415	5239	4045	12580
MT-ATP6	64616	93489	76060	53867	198119	77014	64684	156094
TOP1	4457	4515	2715	3896	6147	3261	3503	11852
PRC1	480	176	125	169	177	165	168	446
BHLHB9	177	167	112	187	372	150	169	305
MAP3K3	3627	3421	1866	2524	4398	2429	2985	6610
L1CAM	265	48	39	56	50	61	109	184
SREBF2	12602	9815	6614	7670	18337	9109	8877	22147
C1orf174	813	508	401	469	1099	542	484	1110
POU3F3	2	3	0	0	0	0	0	14
RASGEF1A	239	68	91	88	183	93	103	252
C9orf114	1531	686	517	533	1661	725	785	1472
RPL39	3620	2095	1853	2532	6538	2125	1569	4351
DZIP3	736	513	501	653	1914	468	496	1862
KIAA0753	556	433	395	501	1130	325	510	1018
DCLRE1A	466	345	211	372	806	334	371	839
ATG9A	3301	2437	1544	1914	4262	2264	2155	6044
NOS1AP	68	82	78	53	215	56	87	213
CSAG1	4	0	1	0	0	0	1	2
APRT	4178	1667	1413	1250	3249	1961	1358	4648
GPRASP1	398	539	187	379	576	327	438	917
TBKBP1	758	498	270	401	624	447	440	1226
MAGEE1	277	211	70	153	279	192	159	327
CCDC167	606	120	169	214	293	194	135	313
MT-CO3	106018	111175	96874	82950	315473	93842	77478	234174
ZFP2	69	83	46	62	157	62	63	96
SOWAHA	6	6	2	4	63	13	2	21
L3MBTL3	328	319	184	287	394	234	279	574
DMD	847	1369	630	890	2474	855	1071	2305
MFAP3L	567	1169	393	760	401	294	1020	1762
NAGA	3227	2436	1747	2070	4046	2456	1730	6717
SMG5	4327	2902	2000	2445	6269	2703	2440	6140
KIAA1279	879	1085	609	862	1883	809	790	2212
TGM2	42225	48291	15733	23364	27797	29596	27991	104632
ARMCX6	484	298	227	318	535	286	253	801
PJA2	5618	7522	3310	6194	9760	5388	6057	14929
RORB	246	177	114	122	261	118	258	251
