Symbol	TCGA-44-2657-01	TCGA-50-5939-01	TCGA-55-6979-01	TCGA-55-6970-01	TCGA-55-6984-01	TCGA-44-6777-01	TCGA-44-6146-01	TCGA-44-3396-01
DEFB135	0	0	0	0	0	0	0	0
DEFB136	0	0	0	0	0	1	0	0
BHLHA9	0	0	0	0	0	0	0	1
ZNF316	986	709	1651	1565	1116	866	234	4307
DAZ4	0	0	0	0	0	0	0	0
ONECUT3	0	0	0	328	4566	3	341	2
CEMP1	0	0	0	0	0	0	0	0
OLIG2	8	2	0	0	0	5	2	10
C21orf62	7	3	0	3	0	4	60	7
RNPS1	3911	3489	3361	4302	3263	2990	1583	14471
DAZ2	0	0	0	0	0	0	13	0
NYNRIN	1905	682	2265	865	1009	2884	833	7291
DNAJC19	679	704	537	1101	679	545	700	1736
IFITM5	4	0	1	0	1	3	9	4
SMIM21	0	0	0	0	0	0	0	0
C18orf63	1	2	7	10	1	51	2	0
DEFA1	0	0	0	0	0	0	0	0
DOK6	95	73	106	170	31	228	871	648
HN1L	5366	6185	3846	8495	4919	3902	1816	13312
TMEM211	1	0	16	0	1	3	15	0
SERPINB11	15	0	1	1	2	0	15	0
SERPINB4	2	1550	4	6	824	4	1	24
SERPINB5	21	2208	12	1871	5284	7	684	18
ZDHHC11B	539	16	47	314	42	67	780	16
KRTAP19-8	0	0	0	0	0	0	0	2
KRTAP20-3	0	0	0	0	0	0	1	0
KRTAP20-4	0	0	0	0	0	0	0	0
KRTAP22-2	0	0	0	0	0	0	0	0
KRTAP27-1	0	0	0	0	0	0	0	0
GOLGA8O	5	2	1	1	1	0	1	1
RNASE13	0	0	2	0	1	0	2	2
HBA1	0	0	2	7	1	3	1	23
HBM	0	0	0	1	0	0	0	7
TCEB3B	0	0	0	4	0	1	6	3
ATP10A	427	321	563	1071	269	1153	572	1523
ANKUB1	25	1	0	3	48	2	102	17
TSSK2	0	0	0	0	0	0	0	0
FOXL2NB	20	0	0	0	0	1	4	0
HCG27	105	16	64	55	29	21	118	172
COL6A6	259	297	227	1365	28	387	1039	655
RAB12	1816	1611	1556	1993	879	1320	1455	5378
LRRC30	0	0	0	0	0	0	0	0
TMEM200C	64	26	126	35	14	107	15	230
TXNRD3NB	0	0	0	0	0	0	0	0
HLA-A	78932	57849	73949	67607	30307	64460	4224	151757
PTPLB	2252	2901	2023	6176	3180	3001	4146	7276
CFAP44	345	120	266	447	446	99	2378	1111
CD200R1L	4	2	1	2	4	3	5	8
LNP1	124	190	48	90	67	165	82	209
OR5K3	0	0	0	0	0	0	0	0
VGLL3	770	1006	649	1649	281	2993	2738	3012
PRSS50	35	6	112	24	2	15	2	39
TRIM71	64	2	10	52	17	13	47	1
ZCWPW2	24	10	34	130	12	44	116	95
ANKRD28	1156	1622	1896	3776	1066	2247	3680	7777
COLQ	70	34	70	94	44	72	42	150
METTL6	264	232	309	701	182	346	254	1583
XKR4	26	15	9	17	7	22	30	25
GPX3	10972	13002	2500	27476	1304	9942	1757	8741
DIO2	489	142	1049	347	169	601	387	1844
C11orf31	2341	1182	2199	2894	1437	1653	289	10193
DIO1	39	1	7	4	4	28	67	23
STK38L	3672	1384	982	2801	3664	1815	4563	3460
SACM1L	1876	1138	1415	3792	1333	1800	3525	4217
TSN	4047	2779	2844	7530	3006	2733	2129	8418
SLC48A1	1155	510	668	3058	559	1004	391	2146
TSSK1B	0	0	0	0	0	0	1	0
PRR22	44	18	85	59	24	12	3	108
TAS2R19	4	1	1	3	2	2	214	11
TAS2R50	1	1	0	0	0	0	93	0
TAS2R14	24	14	12	31	26	16	431	42
TAS2R13	0	0	2	1	0	1	239	2
ZRSR1	0	1	1	2	2	1	6	4
KRTAP16-1	1	0	1	0	0	0	0	0
KRTAP29-1	3	0	0	0	0	2	0	0
KRTAP9-6	0	0	0	0	0	0	0	0
CTAGE1	0	1	0	1	2	0	3	4
C17orf51	138	565	184	226	129	379	198	385
KRTAP4-11	0	0	0	0	0	0	0	0
KRTAP4-9	0	0	0	0	0	0	0	0
KRTAP2-3	0	0	2	0	3	3	2	3
KRTAP2-1	0	0	0	0	0	0	0	0
FAM127C	517	518	661	533	154	891	147	1866
OR2A42	1	1	0	0	0	0	0	0
RNF208	204	183	201	328	144	138	8	973
KRTAP3-3	0	0	0	0	0	0	0	0
KRTAP3-2	0	1	0	0	0	0	1	0
KRTAP3-1	9	3	3	0	0	0	0	0
MT-ND4L	7976	6392	16884	32186	35885	11630	3872	49184
MAP10	222	140	252	131	145	195	114	463
KRTAP12-4	0	0	0	0	0	0	1	0
KRTAP10-3	0	0	0	0	0	0	0	0
KRTAP6-3	0	0	0	0	0	0	0	0
POU5F1B	23	8	5	34	4	4	12	4
ZNF580	700	296	363	700	356	397	155	2330
ZNF611	306	163	271	570	257	404	1017	982
KLK9	0	0	0	0	0	0	0	0
SYT3	51	10	13	84	18	12	3	18
NUP62	2312	2076	2893	4203	2825	3891	560	8461
SPHAR	0	0	0	0	0	0	0	0
CGB8	0	0	0	0	23	0	6	0
DENND1B	963	568	1091	3270	833	1497	4108	1998
SFT2D2	3362	2141	4971	6544	2573	4217	7090	5851
FGFR1OP	336	245	512	627	435	199	1417	1477
FAM106A	0	4	0	1	4	4	42	10
SCAF8	1716	1657	1157	3303	1089	1554	3396	3761
CFAP45	141	481	68	47	184	57	17	195
ACKR1	1023	324	462	674	475	348	46	909
ZNF254	579	272	871	1328	178	920	1304	2027
TCTEX1D2	55	86	85	57	35	28	52	600
CRYGS	58	18	46	39	53	28	151	129
KLHL23	916	543	698	1890	354	331	1323	2418
LINGO4	6	24	9	69	3	10	9	40
FAM24B	59	41	61	33	48	26	62	111
TRIM59	295	349	456	430	358	377	422	773
MLLT11	224	105	212	278	134	170	259	2863
ASIC3	57	13	84	18	16	38	12	316
GIMAP1	563	223	636	449	135	660	162	753
CCDC183	45	11	23	41	20	13	18	173
ARHGEF35	208	609	1	414	302	192	204	3
CSH2	0	0	1	0	0	0	2	0
DNLZ	6	4	6	1	3	1	7	16
TCL1B	0	0	0	0	0	0	0	0
SUPT4H1	2966	1404	1902	3458	1257	2790	619	8447
TSGA13	0	0	0	0	1	0	2	0
NRAS	2137	3892	3482	6041	2398	3472	3152	10666
LTC4S	1	0	1	0	0	0	0	2
ANKRD39	383	338	281	699	281	263	225	980
QTRT1	1094	397	832	1003	685	655	64	3042
CHUK	820	1367	765	4632	818	1281	1649	2577
MXD3	389	148	358	422	225	81	37	836
GSTM2	786	107	335	194	77	333	180	1556
COG8	665	651	399	1302	521	581	340	2230
ARHGAP19	433	405	387	1573	221	659	383	920
HAUS7	83	12	85	74	45	49	45	180
LCAT	246	79	159	137	100	90	119	444
MAGEA12	2	20	5	4	0	3	0	5973
PTPRCAP	0	0	0	0	0	0	0	0
PVRIG	5	1	3	20	1	2	70	26
KRTAP4-12	0	0	0	0	0	0	0	0
KRTAP2-4	0	0	0	0	0	0	0	0
GPC2	38	15	160	29	12	11	16	228
KRT222	5	3	5	6	0	1	2	5
SIPA1	3214	2284	3357	3014	1470	3274	177	7951
ERV3-1	1152	612	1361	4705	217	619	2525	1551
SYNJ2BP	1458	1277	976	3325	1274	1355	2454	3940
ARL2	1198	1324	1046	1139	797	1247	48	3731
GBP7	7	1	6	2	1	1	5	1
RBMXL1	682	881	703	1424	623	705	1186	2388
SRA1	1903	1511	963	1442	1083	1683	373	4133
TMEM110	141	103	91	167	81	177	55	294
DNAJC9	471	685	541	1708	436	446	261	1628
C8orf82	712	486	631	1583	552	432	102	2152
CPLX3	0	0	0	0	0	0	0	0
VDAC1	2940	7346	4615	10540	9303	9186	2255	18400
ZBTB9	1	2	2	1	0	1	0	7
TMX2	3353	2861	2097	5971	2631	2643	1119	11962
SLX1A-SULT1A3	5	1	6	2	6	1	0	29
HEXA	4362	884	3503	5274	1787	5349	1316	11113
NDUFS3	2287	1420	1916	3011	1404	1576	253	5434
LEPROT	4899	5071	4571	9739	4474	5995	5567	16940
LBH	10055	2116	8137	7242	11645	11637	4224	18641
ADAT3	53	39	96	138	102	54	4	206
PPP1CB	6797	8815	9170	23113	6694	14450	19889	30053
SULT1A4	0	0	1	2	0	0	0	2
GPSM3	3623	1749	2093	2056	515	2732	154	4779
LAT	84	9	47	24	21	6	30	105
NCKIPSD	788	752	818	1657	946	1215	212	2479
ATF6B	5475	4363	3542	13905	3753	3994	583	10374
S1PR3	668	528	1450	963	434	2608	803	3654
SLC35F6	1550	2767	2636	5647	1313	3325	739	6306
FAM209B	4	0	8	6	4	2	6	20
CLIC1	12086	11769	12970	33444	23467	16537	2736	48778
DDAH2	1467	1198	1684	2943	1695	1993	156	5476
RPS29	11816	7804	6898	22757	6510	8595	1464	21497
UGT2B11	2	0	0	2	0	112	7	1
ATP6V1G2	32	4	15	20	4	37	18	144
ZNF134	744	514	517	1063	517	861	1027	1185
GTF2H4	126	52	95	168	58	50	13	313
DDX47	71	18	59	83	111	23	291	207
ZNF845	324	235	235	604	259	457	612	801
KLRK1	45	5	36	47	10	0	34	105
CEACAM18	0	0	0	0	2	0	12	0
EMP2	9199	5805	4222	11919	4626	5749	5662	25183
KCTD11	770	1052	755	924	494	1110	220	3095
C8orf44	114	40	124	158	93	64	473	360
UBD	743	951	1166	681	437	125	86	1987
PPM1N	50	25	48	19	29	221	63	564
CEACAM16	0	0	3	0	0	1	9	0
SLC23A3	52	14	31	19	42	4	167	96
LTB4R	336	137	645	275	126	241	118	1173
LTB4R2	61	23	101	83	47	24	90	202
DNASE1	764	465	485	799	434	246	774	2072
MDP1	103	57	75	73	28	50	2	139
LEUTX	0	0	0	0	0	0	0	0
CSNK1E	3444	15528	3261	9000	4211	2867	1481	12083
CCL27	0	0	0	0	0	0	0	0
IRF9	354	78	374	226	164	98	149	874
GALT	845	210	806	838	368	352	227	1731
HBE1	2	0	0	2	0	0	0	1
HBG1	1	0	0	0	0	0	0	0
CLDN9	319	18	154	9	15	11	6	1065
ITGA1	1853	2035	3724	7585	1956	14821	11505	8204
NUDT19	570	551	2182	2655	600	705	547	2219
ZNF726	103	25	201	32	9	22	66	512
ZNF99	3	0	1	5	1	7	18	85
TAX1BP3	834	1315	1044	1642	1058	1107	981	2497
AP1G2	1874	914	1563	1862	1955	596	419	3705
ZNF90	614	12	465	59	15	44	79	814
CARKD	1810	1310	1163	2013	1158	1040	990	4031
TM6SF2	15	10	12	6	8	32	4	84
MEF2B	119	22	17	34	8	30	4	167
GANC	830	478	461	1637	524	788	2029	2167
TTLL3	632	121	680	306	422	146	1114	2432
REPIN1	3591	2579	3600	5386	2656	3032	526	19459
MRPL23	726	630	552	1667	679	620	62	2891
ZNF891	118	116	140	308	80	120	1199	341
IFNA7	0	0	0	0	0	0	0	0
SMIM7	2895	894	1137	2085	1242	1620	895	3258
FBXO16	123	55	44	453	42	72	66	395
TSPAN4	3669	2630	1907	2768	478	2621	117	6078
CPNE1	5088	4548	4343	5121	3027	3263	759	10611
ARL16	950	446	1144	697	318	524	151	3975
SMCO1	2	1	1	0	2	0	1	4
WEE2	3	5	0	2	3	3	35	12
MAGEB1	0	0	0	0	0	0	0	7
LYRM4	901	747	546	2508	730	783	275	2100
MYCBP	1221	778	722	2183	879	848	989	3410
TMEM213	59	43	15	277	6	54	6	1
PRCD	49	17	25	30	13	34	59	83
ALG3	1457	2546	1263	2987	2511	2060	148	5439
ZNF788	131	138	83	120	36	202	176	474
SH3D21	1113	331	315	260	1549	257	379	875
C19orf38	151	75	161	119	29	623	5	375
C12orf74	22	9	17	5	12	1	55	42
IQCJ	0	0	0	1	0	0	6	5
C17orf67	67	28	96	54	33	64	123	230
FIS1	3330	2315	1871	3965	2332	3468	299	11312
ANG	374	211	161	250	817	500	145	402
NPS	0	0	0	0	0	0	1	0
COLCA2	132	41	214	25	117	102	188	221
SPDYE3	239	168	165	570	221	214	244	976
MBLAC1	44	17	58	53	26	37	4	200
C3orf56	0	0	0	0	0	0	1	0
FOXI3	21	1	110	8	0	30	1	0
SOGA3	3	2	1	7	0	1	13	10
NEURL1B	1300	696	1295	3201	709	3627	474	6340
EFCAB9	0	0	0	1	0	1	4	2
HAUS3	598	486	583	901	340	424	607	1325
VSTM5	17	93	58	7	228	6	204	315
LCNL1	49	9	15	11	3	6	18	87
BBIP1	337	300	280	779	331	355	1749	773
TRIM77	0	0	0	0	0	0	0	0
GNAT3	0	0	0	0	0	0	2	0
AS3MT	6	2	8	21	0	13	0	35
FAM187A	0	0	0	0	0	0	0	0
PLIN5	146	61	131	122	69	26	73	112
SEC14L6	73	66	131	444	196	23	62	74
SPINK13	6	0	2	4	9	140	325	25
HIGD1C	1	1	1	0	0	0	27	1
NOTO	29	1	3	0	0	30	3	0
PPME1	1723	1734	1801	3698	1883	2461	957	8687
KRTAP2-2	0	0	0	1	0	0	0	0
STARD10	3627	3116	2183	4671	2439	2072	926	7485
NUTM2D	43	55	21	122	16	27	60	32
CPEB1	51	22	10	18	8	59	16	73
EML6	156	22	48	92	38	83	337	141
DEFB113	0	0	0	0	0	0	0	0
DEFB133	0	0	0	0	0	0	0	0
ZSWIM8	1741	2050	1465	5449	1474	2281	830	4830
IQCF5	0	0	0	0	0	0	0	0
IQCF6	0	0	0	0	0	0	0	2
C10orf105	6	3	4	7	1	4	2	8
ARHGEF33	26	8	57	35	4	14	74	78
C12orf71	15	0	4	2	3	2	17	10
IFRD2	1566	1019	1499	2564	2523	1376	301	5610
CAPN14	26	14	14	95	9	4	5	34
RP1-139D8.6	0	0	0	0	0	0	0	0
TOMM6	0	0	0	0	0	0	0	0
HNRNPUL2	1862	1496	2540	4118	2296	3117	1619	6389
METTL12	99	112	77	233	106	89	101	169
MS4A18	10	0	3	30	0	0	0	0
MS4A4E	15	6	22	13	1	18	93	44
FER1L6	14	12	3	12	658	2	10757	4
CDRT15L2	0	0	0	0	0	0	0	0
MTCP1	61	78	62	52	38	34	81	165
RAD51AP2	2	0	1	4	1	1	4	12
EVPLL	18	7	16	68	2	13	5	30
DCDC2C	0	0	0	0	0	1	4	0
SMTNL1	18	9	64	11	2	11	10	148
TRIM64C	0	0	0	0	0	0	1	0
SPATA31D1	0	0	0	0	0	0	1	1
NPIPA8	0	0	0	0	0	0	0	0
ZSWIM7	410	454	422	861	249	401	310	1012
GPR33	0	1	1	3	2	5	0	1
ARHGEF28	313	610	381	670	1233	298	2206	1173
TBC1D26	0	0	2	1	1	0	0	4
LRRC69	21	3	23	36	27	13	138	37
ISPD	104	38	162	127	71	91	524	238
NPIPA7	0	1	0	0	0	0	0	0
ACSM4	8	4	13	3	2	1	8	26
C22orf29	1301	608	708	2205	650	1152	635	3288
COL28A1	75	23	1218	24	76	147	218	791
PHB2	5347	9158	3687	10372	5412	4982	562	11355
TCP11X2	0	0	0	0	0	0	0	0
NEURL4	695	578	505	1384	357	428	239	1061
GRID2IP	61	7	33	27	55	46	80	205
CXorf49B	1	0	0	0	0	0	0	0
UBXN2B	959	1163	975	3986	900	1959	1822	3375
CXorf49	0	0	2	0	0	0	0	0
CBWD7	55	20	38	20	52	17	125	108
C16orf90	0	1	3	2	3	1	1	1
MUC5AC	62	6456	434	435	56954	1	217489	42
MSMP	0	0	0	0	0	0	0	0
GOLGA6B	0	0	0	0	1	1	0	1
FAM166B	121	10	26	16	89	3	11	55
PEX26	1879	1279	1665	3512	2234	2398	2797	5678
GRXCR1	0	0	0	0	0	0	4	0
C5orf49	162	280	70	70	136	8	9	49
UBE2QL1	41	28	32	57	9	123	12	95
FASTKD5	844	469	661	2354	325	790	472	1489
GOLGA8B	885	162	251	517	630	85	1117	2117
KCNU1	0	9	0	36	0	0	7	1
GAGE12G	0	0	0	0	0	0	0	0
HOMEZ	804	570	704	1764	919	799	350	1565
GAGE10	0	0	0	0	0	0	1	0
RNF212B	3	4	4	21	7	1	40	27
DDX3X	9967	3811	10947	29835	9449	14705	12538	28041
VPS16	1565	666	1639	2305	466	1515	222	3516
ZNF705D	0	0	0	0	0	0	0	4
ZNF705B	0	0	0	0	0	0	0	0
ZNF705G	0	0	0	0	0	0	1	1
MYL5	408	137	226	152	191	150	102	1417
SCRT2	0	0	0	0	0	0	1	0
ZNF407	359	474	396	1655	438	580	1872	1243
NPEPL1	474	282	496	558	444	184	100	1494
KRTAP10-4	0	0	0	0	0	0	0	0
KRTAP10-1	0	0	0	0	0	0	0	0
RPL17-C18orf32	0	1	0	0	0	1	0	4
SKOR2	11	0	10	0	0	0	0	1
SIAH3	14	3	13	6	11	5	9	6
EFCAB8	2	2	11	1	4	3	9	13
DEFB116	0	0	0	0	0	0	0	0
DEFB115	0	0	0	0	0	0	0	0
GAB4	0	0	0	0	0	0	0	0
C20orf202	8	8	15	30	8	16	9	12
HMX1	1	0	0	1	0	0	0	0
GCGR	2	1	1	2	1	5	1	17
RSC1A1	0	0	0	0	0	0	0	0
CELA2B	9	4	1	6	4	6	17	5
TMEM242	557	585	350	1041	479	544	527	972
TMEM167B	1898	2178	2213	3706	1778	3389	3064	6271
FAM72D	12	21	24	45	26	6	13	31
TNFRSF25	508	175	496	446	179	145	132	1149
SLC35E2	194	106	64	151	48	38	85	180
TSTD1	1226	644	719	1807	1132	664	168	2697
RPTN	0	1	0	1	1	2	8	0
CYB5RL	291	111	91	214	72	127	189	295
LACTBL1	0	0	0	0	0	0	0	0
C1orf167	3	2	2	2	0	3	2	6
TTC34	136	11	22	8	26	8	64	166
ATAD3C	802	108	400	147	69	350	30	1270
IFI30	140	22	168	123	38	71	13	363
IGSF23	1	1	0	1	0	0	2	2
GAGE12E	0	0	0	0	0	0	0	0
FNIP1	980	933	794	1662	736	1775	2394	2870
SP9	2	0	0	0	0	0	1	2
SYCE3	3	8	7	67	6	15	0	29
CKLF	393	167	488	503	674	495	334	1399
PAM16	317	156	228	409	315	160	159	772
TENM3	190	110	329	165	194	808	108	1584
TDRD15	1	1	1	2	0	0	6	0
PAPOLB	0	0	0	2	0	0	30	0
ZNF579	240	225	255	435	608	266	41	1073
CELA3B	0	0	0	0	0	0	1	0
RNASEK	227	264	229	667	189	264	38	862
TEX40	0	0	0	0	0	0	0	1
FAM19A5	234	85	281	264	76	479	204	644
NBPF1	832	450	396	873	150	676	535	1369
PPP1R3G	147	339	52	100	266	361	36	237
FAM228B	109	110	156	325	67	174	297	573
LINGO3	15	11	11	19	20	19	1	92
ZGLP1	57	7	43	19	17	39	10	153
VAMP2	2775	2464	1331	3991	1240	2021	892	4536
OR6B1	0	0	0	0	0	0	0	0
EBF2	69	28	20	51	17	160	62	114
C6orf226	159	52	128	290	101	64	31	583
PPP3R1	1712	1877	1660	4514	1826	2343	2113	4999
PSG3	1	0	6	8	0	2	1	0
FANCG	521	429	580	794	307	381	102	2057
OR2A5	0	0	0	0	0	0	1	0
KRTAP10-9	0	0	0	0	0	0	0	0
AP4M1	720	514	633	1265	710	576	166	3554
OR4A5	0	0	0	0	0	0	0	0
C2orf16	37	122	56	116	64	87	146	322
KRTAP1-5	0	0	0	0	0	1	0	0
TAS2R41	1	0	0	0	0	0	12	0
OR2A12	0	0	0	0	0	0	3	0
KRTAP10-10	0	0	0	0	0	0	2	0
KRTAP12-2	0	0	0	0	0	0	0	0
PLXNA4	276	284	689	245	92	883	1068	390
MAGEA3	2	32	0	2	0	0	0	6290
CEBPD	1455	2441	1911	10514	1530	3184	985	12792
TMEM257	0	0	0	1	0	0	3	0
ZNF321P	0	0	0	0	2	0	0	2
PSG7	0	0	0	0	0	0	2	1
KRTAP1-3	0	0	0	0	0	0	0	0
OR3A2	0	0	1	2	0	2	0	1
ARIH2OS	52	12	33	74	13	22	6	158
ZBED8	281	143	171	672	110	147	162	278
HMSD	16	10	18	18	9	7	14	231
OR1C1	0	0	0	0	0	0	1	0
NPTXR	612	308	387	755	108	417	59	333
POM121L12	0	0	0	0	0	0	0	0
FAM200A	438	245	333	830	193	261	195	965
OR2F2	0	0	0	0	0	0	0	0
PPP2R2A	1760	1467	1279	5662	1969	1620	4066	7147
C19orf73	18	5	23	28	28	10	3	83
ZNF880	159	386	636	438	106	724	424	510
TRIM16	438	1272	388	1530	428	278	336	1724
OR6X1	0	0	0	0	0	0	1	0
HEPN1	0	0	0	0	0	0	0	0
OR2A25	0	0	0	0	0	0	2	0
TAS2R40	0	0	1	0	0	0	3	2
OR2A14	0	0	0	0	0	1	5	1
TIGD1	280	102	143	455	57	42	77	267
FXYD7	19	6	17	7	6	4	27	16
XKR9	28	21	108	183	313	122	378	262
OR4C12	0	0	0	0	0	0	0	0
SLC12A8	312	1244	1063	1473	1076	2067	469	4254
PRR21	0	0	0	0	0	0	0	0
TMEM14E	1	0	0	0	0	0	346	0
APOL6	4756	4357	8034	12307	2590	8103	5057	10539
FADS3	879	1213	564	870	268	963	62	1830
OR2A1	1	1	1	0	1	2	1	1
C3orf36	10	14	66	41	20	13	17	90
OR4E2	0	0	1	0	0	0	0	0
CCNL2	6015	1167	3892	2676	3349	921	4862	10058
UBA52	20703	8473	10382	22945	12765	18953	1186	43959
MYBPHL	141	9	100	55	3	119	40	63
PPT2	179	424	168	710	139	173	84	567
OR2A2	0	0	0	0	0	0	6	0
ZNF630	188	99	116	136	67	88	171	303
TIAF1	91	74	130	77	68	88	298	210
BTBD19	142	95	143	139	143	175	245	1363
FAM185A	128	96	134	529	110	133	306	628
RAB6C	6	1	2	9	3	1	4	7
C21orf140	0	0	0	0	0	0	0	0
PSMB11	0	0	0	1	0	0	0	1
POTEG	0	0	0	0	0	0	0	0
POTEJ	3	3	3	0	1	2	2	2
DCDC2B	46	9	9	4	22	2	141	39
C10orf55	13	42	123	8	21	46	14	371
TRIM49D1	0	0	0	0	0	0	0	0
USP17L2	0	0	0	0	0	0	5	1
EXOSC6	765	832	685	1431	994	756	884	2620
VPS52	2085	1806	1216	5816	1563	1748	549	4360
CDRT15	6	3	3	0	3	0	0	10
ZNF844	542	172	234	983	107	587	371	1058
USP17L15	0	0	0	0	0	0	0	0
CKMT1A	8	32	20	297	573	17	111	0
EBLN1	0	0	0	0	0	0	1	0
HBD	4	6	4	5	1	4	5	22
ZNF735	0	0	0	0	0	0	0	0
RFPL4A	0	1	1	0	0	0	0	0
CERS1	14	10	34	12	3	15	0	9
HLA-DPB1	44808	9176	20137	20639	3370	46634	1169	45183
C1QTNF5	0	0	0	0	0	0	0	0
CPTP	1701	1660	1115	1449	1598	993	111	3714
CT47A10	0	0	0	0	0	0	0	0
PRR29	288	268	76	253	145	146	33	328
C4B	618	1065	1136	1092	134	1030	122	727
ADM5	21	28	26	25	25	21	2	131
ATXN1L	1900	1844	1123	3079	1361	2167	1996	4295
SMIM13	505	750	455	2251	255	728	785	1612
GPX5	1	0	0	0	0	0	1	0
GAGE12J	0	0	0	0	0	0	0	0
ZNF812	159	20	10	21	1	16	9	83
NPIPA3	18	0	4	4	0	0	4	7
C17orf89	580	297	545	505	304	441	118	1867
GAGE12H	0	0	0	0	0	0	0	0
APOC4-APOC2	16	0	10	4	5	20	0	19
PRRT4	13	10	2	44	1	4	0	5
TMEM233	18	34	510	62	61	115	66	732
PLEKHM1	1675	1084	1253	1844	1513	2149	1018	5162
USP17L3	0	0	0	0	0	0	0	0
CT62	0	1	5	1	1	1	4	3
MKRN2OS	40	58	30	177	142	63	141	164
C2CD4D	31	16	21	135	22	29	41	120
ZNF469	164	338	409	324	496	945	90	1940
FAM195B	2198	1266	3012	1671	1335	1962	92	6035
SLC26A6	521	337	749	1268	676	304	366	2069
OR6V1	0	0	0	0	0	0	0	0
CTD-2313N18.7	2	1	1	3	2	1	13	2
FAM229A	75	33	58	56	74	21	128	198
ERCC6	343	315	418	2266	362	533	1735	739
FRG2B	0	0	0	1	1	0	0	0
NOL7	1404	1348	1271	4736	1245	1667	569	4604
CTAGE4	10	22	2	6	9	0	7	30
AC022431.2	3	0	1	2	0	1	4	3
NTF4	170	14	20	20	17	16	118	83
ELFN1	33	89	110	83	44	186	6	328
CT47A6	0	0	0	0	0	0	0	0
FTCDNL1	127	73	84	278	23	72	20	103
TEX22	11	2	24	22	15	18	13	47
OR52I2	1	0	0	0	0	0	2	0
DCAF8L1	0	0	0	0	0	0	2	0
USP17L7	2	0	0	0	0	0	5	0
TMEM185B	1041	1370	965	2264	686	953	335	2453
CT47A9	0	0	0	0	0	0	0	0
KIF4B	0	2	0	5	0	5	3	1
CT47A12	0	0	0	0	0	0	0	0
HSBP1L1	280	626	425	1296	362	235	524	2576
TAS2R46	1	1	0	0	0	0	117	2
SRRM5	34	6	67	40	18	10	32	92
PGAM4	8	7	1	9	12	7	7	4
ERVMER34-1	138	392	76	122	46	101	178	319
CT47A11	0	0	0	0	0	0	0	0
RBMY1J	0	0	0	0	0	0	0	0
LTA	189	53	75	55	19	89	4	82
WDR46	1982	1383	1603	4708	1335	2028	259	7604
ANHX	0	0	0	0	0	0	0	0
ZNF717	186	160	58	217	179	128	517	556
USP17L5	0	0	0	0	0	0	0	0
PRR20D	0	0	0	0	0	0	0	0
OR2T7	0	0	0	0	0	0	0	0
SPANXB2	0	0	0	0	0	0	0	3
KLLN	39	33	23	76	22	41	31	114
PARG	559	459	534	2160	528	665	782	1513
AKR1B15	35	535	123	268	5	4	20	600
GAGE12D	0	0	0	0	0	0	0	0
SCAMP4	2509	2244	2722	4943	2538	3934	212	13355
LTB	1680	2105	988	835	752	1114	15	1739
USP17L12	0	0	0	0	0	0	0	0
RD3L	1	0	0	0	0	0	5	0
C1orf234	2	0	0	1	1	0	1	1
POLR2J2	0	0	0	0	0	0	0	2
BOD1L2	0	0	0	0	0	1	1	0
IFNA14	0	0	0	0	0	0	2	0
CASP16	2	4	7	6	2	0	22	29
OR2M3	0	0	0	0	0	0	2	0
MT-ATP8	5489	6512	17228	34530	33181	8572	1345	51824
ORM2	27	35	18	304	199	36	32	10
C19orf24	1160	937	891	1493	1200	1348	21	4526
OST4	4412	3288	3756	8025	3410	6444	740	13875
CT47A7	0	0	0	0	0	0	0	0
VN1R4	0	0	0	0	0	0	0	0
NUTM2E	0	7	3	1	1	9	9	3
C1orf233	1190	395	491	401	307	986	9	323
CLDN25	0	0	0	0	0	0	0	3
PROB1	204	199	171	157	82	245	72	775
ARL17B	46	2	52	9	3	11	69	27
DHFR	272	483	316	901	567	179	151	1502
SAPCD1	16	3	25	8	10	1	3	91
CT45A5	0	0	0	0	0	0	0	0
USP17L30	0	0	0	0	0	0	0	0
TSPY3	0	0	0	0	0	0	0	0
PGA4	0	0	0	0	0	0	0	0
RFPL4AL1	0	0	1	0	0	0	0	0
ORM1	33	179	59	670	327	66	8	115
SFTA3	2649	353	1390	4067	277	2941	507	5610
SPINK8	0	0	0	0	2	0	1	2
PATL2	161	33	120	94	31	35	90	211
NKX1-2	4	1	345	8	0	1	1	0
TSPY8	0	0	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0	0	0
USP17L26	0	0	0	0	0	0	0	0
PRAC2	10	0	0	1	0	0	0	1
PRR20C	0	0	0	0	0	0	0	0
ZNF492	23	2	8	7	2	10	19	89
ZNF688	543	408	356	311	254	375	56	1471
PET100	536	227	726	891	494	496	49	2133
PGA3	0	0	0	0	0	1	0	1
FAM90A26	0	0	0	0	5	0	0	2
PRPS1L1	0	0	0	0	0	0	1	0
IQCF3	0	0	0	0	0	0	2	0
ANKRD66	46	2	3	4	46	1	6	16
LHX4-AS1	894	1141	984	3348	836	1164	454	2358
OR4F3	0	0	0	0	0	0	0	0
OR5H6	0	0	0	0	0	0	0	0
CT47A8	0	0	0	0	0	0	0	0
USP17L25	0	0	0	0	0	0	0	0
ANKRD18B	2	1	29	89	4	0	14	3
PPP5D1	39	11	11	20	6	19	29	22
MBD3L2	0	0	0	0	0	0	0	0
USP17L1	0	0	0	0	1	0	3	0
CT47A4	0	0	0	0	0	0	0	0
PRB4	0	0	0	0	0	0	38	0
